rupee_0,rupee_1,enemy_0,enemy_1,doors_0,doors_1,fitness
0.5,0.0,0.0,0.1,2,2,53.199999999999996
0.4920840746453833,0.6558591295954901,0.38452971652655477,0.18284785167919482,2,2,3.200000000000003
0.05238100902562848,0.67150918496815,0.5751615422570553,0.0187006096895469,2,2,3.1999999999999957
0.6743602179842505,0.6983540467198807,0.0407966814172237,0.7966927361352363,2,2,16.599999999999994
0.501114770225713,0.0886528842335782,0.034006845036044786,0.3491928446942305,2,2,22.0
