rupee_0,rupee_1,enemy_0,enemy_1,doors_0,doors_1,fitness
0.5,0.0,0.0,0.1,2,2,15.599999999999994
0.7280048019804523,0.47002394131142433,0.32815794129596176,0.04526626374507481,2,2,88.19999999999999
0.7415341776051082,0.07700162271975641,0.6806756075516842,0.4694997892421292,2,2,-52.0
0.2446040562167061,0.8849788061317423,0.045038890860206515,0.5116931719842022,2,2,49.2
